subject_id,condition,movie_id,target_type,accuracy,rt,log_rt,confidence,condition_enc,target_type_enc,rt_zscore,rt_norm,confidence_norm
sub180,NB,14.0,BB,1,3.957656499987934,1.3756520571554955,5,1,0,-0.4846572118837703,0.12439111909489776,1.0
sub180,NB,28.0,EM,1,4.275398099969607,1.4528772208529728,5,1,1,-0.3919776488505382,0.13512526768299904,1.0
sub180,NB,1.0,EM,1,7.363671600003727,1.9965586670483106,5,1,1,0.5088167026815912,0.239455285005169,1.0
sub180,NB,39.0,BB,1,4.04398100002436,1.397229602834715,4,1,0,-0.45947789339698847,0.12730738819607307,0.75
sub180,NB,30.0,EM,1,5.39761590003036,1.6859573560860328,5,1,1,-0.06464671282030318,0.1730367423364882,1.0
sub180,NB,16.0,EM,0,4.614135499985423,1.529124526460673,5,1,1,-0.29317398506118947,0.14656870972623987,1.0
sub180,NB,27.0,BB,1,6.379551599966362,1.8530978127498596,5,1,0,0.22176643422134534,0.20620911796398633,1.0
sub180,NB,26.0,EM,1,3.9246607999666594,1.3672799271092546,5,1,1,-0.4942814696458125,0.12327643739499693,1.0
sub180,NB,13.0,BB,1,11.639840500021819,2.454433739462142,1,1,0,1.7560989758646817,0.383915539385645,0.0
sub180,NB,35.0,EM,1,7.091607499984093,1.9589120426285467,5,1,1,0.4294604524823615,0.2302642427391665,1.0
sub180,NB,36.0,BB,1,3.5794120999635197,1.2751985690400904,5,1,0,-0.5949843636198089,0.11161302647903167,1.0
sub180,NB,11.0,EM,1,3.519322899985127,1.25826861314807,5,1,1,-0.6125113125535813,0.109583054951396,1.0
sub180,NB,18.0,EM,1,9.311777899973094,2.231280039756737,2,1,1,1.0770445980338565,0.3052674496398709,0.25
sub180,NB,9.0,EM,1,3.7649766000104137,1.3257416460958666,5,1,1,-0.5408585054387641,0.11788188430657136,1.0
sub180,NB,17.0,BB,1,6.805903400003444,1.9177903826196923,1,1,0,0.34612565733895995,0.22061240532914872,0.0
sub180,NB,8.0,BB,1,4.2276500999578275,1.441646306768291,5,1,0,-0.40590488965582694,0.13351221441285543,1.0
sub180,NB,21.0,BB,1,4.154275799985044,1.4241381170836123,5,1,0,-0.42730686553729513,0.13103343719734067,1.0
sub180,NB,20.0,EM,1,4.203288699965924,1.4358672426875332,5,1,1,-0.41301067594965063,0.1326892221218166,1.0
sub180,NB,25.0,BB,0,7.913037999998778,2.0685117788395595,5,1,0,0.6690570926702418,0.25801432973584737,1.0
sub181,NB,16.0,EM,1,4.655975800007582,1.5381515128227559,5,1,1,-0.28096991507647023,0.14798218532224144,1.0
sub181,NB,32.0,EM,1,4.139504300022963,1.42057604637453,5,1,1,-0.4316154488701353,0.13053441700146062,1.0
sub181,NB,14.0,BB,1,4.9243145999498665,1.5941850974164842,3,1,0,-0.20270026853051187,0.15704737713439137,0.5
sub181,NB,28.0,EM,1,2.5676604000036605,0.9429951340936109,5,1,1,-0.8900943065917646,0.07743338779697168,1.0
sub181,NB,27.0,BB,1,3.3144675999647006,1.1982970074108314,5,1,0,-0.672263953353621,0.10266250306393095,1.0
sub181,NB,33.0,BB,1,3.19294350000564,1.1609432186201338,5,1,0,-0.7077103679334624,0.09855709871627527,1.0
sub181,NB,39.0,BB,1,2.814126400044188,1.0346518759649181,5,1,0,-0.8182045660364764,0.0857596587873066,1.0
sub181,NB,29.0,BB,1,2.464650999987498,0.9020502153157807,5,1,0,-0.9201403131026022,0.07395345880495921,1.0
sub181,NB,36.0,BB,1,2.821245300001465,1.0371783832205166,4,1,0,-0.8161281097671186,0.08600015398821717,0.75
sub181,NB,15.0,BB,1,3.9198496000026353,1.3660532857200591,5,1,0,-0.4956848109469105,0.12311390238131324,1.0
sub181,NB,9.0,EM,0,8.098249700036831,2.0916479519131537,2,1,1,0.7230800453750778,0.26427126904935866,0.25
sub181,NB,22.0,EM,1,2.3853126000030898,0.869330184935175,5,1,1,-0.9432819106860942,0.07127319857392879,1.0
sub181,NB,12.0,EM,1,4.090425500005949,1.4086489988748085,5,1,1,-0.4459308603240797,0.12887640580009846,1.0
sub181,NB,38.0,EM,1,6.226943400048185,1.8288855864075708,3,1,1,0.17725334155573105,0.2010536108041468,0.5
sub181,NB,25.0,BB,1,2.9427724999841303,1.0793521641852688,5,1,0,-0.7806807909656293,0.09010566306283968,1.0
sub181,NB,35.0,EM,1,2.8192497999989428,1.0364708211890294,5,1,1,-0.8167101615610204,0.08593274073941416,1.0
sub181,NB,7.0,EM,1,2.5592648000456393,0.9397200297630769,5,1,1,-0.8925431535024495,0.07714976230556339,1.0
sub181,NB,11.0,EM,1,2.596003299986478,0.9539730700222675,5,1,1,-0.8818271876949829,0.07839088565010392,1.0
sub181,NB,23.0,EM,1,4.144699100055732,1.4218301924795422,2,1,1,-0.43010021826416567,0.13070991103636326,0.25
sub181,NB,20.0,EM,1,5.372031799983233,1.6812061982233724,5,1,1,-0.07210913893354404,0.17217244401541681,1.0
sub181,NB,19.0,BB,1,2.1002090999973007,0.7420369111997578,5,1,0,-1.026441521518625,0.0616416510138158,1.0
sub181,NB,1.0,EM,1,1.678481799957808,0.5178896943394333,5,1,1,-1.1494518603886354,0.047394591445462764,1.0
sub181,NB,8.0,BB,0,2.147656699991785,0.7643773407784743,5,1,0,-1.012601902045701,0.06324455597973454,1.0
sub181,NB,37.0,BB,1,1.9265604999964125,0.6557362886898155,5,1,0,-1.077091723979817,0.05577534369166216,1.0
sub181,NB,18.0,EM,1,2.437289299967233,0.8908864791145394,5,1,1,-0.9281212334538272,0.07302910847230677,1.0
sub181,NB,13.0,BB,0,3.30761929997243,1.1962286858870748,5,1,0,-0.6742614804348742,0.1024311494429472,1.0
sub181,NB,26.0,EM,1,1.966932800016366,0.6764753751305824,5,1,1,-1.0653158434381704,0.05713922637898601,1.0
sub181,NB,5.0,EM,1,2.2749048999976367,0.8219382493303364,5,1,1,-0.9754858694771362,0.0675433355116247,1.0
sub181,NB,24.0,BB,1,1.7923476999858394,0.5835263247414999,5,1,0,-1.116239206270974,0.05124128161788361,1.0
sub181,NB,21.0,BB,1,1.7643227000371553,0.5677668773827528,5,1,0,-1.1244135993923035,0.05029452326566263,1.0
sub181,NB,40.0,EM,1,2.2294171000248753,0.8017401611803004,5,1,1,-0.9887538502044372,0.06600663775507783,1.0
sub181,NB,3.0,BB,1,5.705587599950377,1.741445975372204,5,1,0,0.02518314444999186,0.1834408379540035,1.0
sub181,NB,31.0,EM,1,3.3426514000166208,1.206764324410673,5,1,1,-0.6640432410717586,0.1036146261021233,1.0
sub181,NB,2.0,BB,1,2.3067584999953397,0.8358432923056943,5,1,0,-0.9661947419414508,0.06861943406296644,1.0
sub181,NB,34.0,BB,1,4.3800587999867275,1.477062148952749,4,1,0,-0.3614499875531242,0.13866098194069548,0.75
sub181,NB,6.0,BB,1,4.363428900018334,1.4732581932334823,5,1,0,-0.3663006330538894,0.13809918009518235,1.0
sub181,NB,4.0,EM,1,2.1711116999504156,0.7752393404940274,5,1,1,-1.0057604964908862,0.06403692768902401,1.0
sub181,NB,10.0,BB,1,2.452045099984389,0.8969224110468967,5,1,0,-0.923817229515172,0.07352759828267341,1.0
sub181,NB,30.0,EM,1,3.3519517999957316,1.2095428030402373,5,1,1,-0.6613304801171087,0.1039288181226529,1.0
sub181,NB,17.0,BB,1,2.478884599986486,0.9078087009354285,5,1,0,-0.915988625604421,0.07443430732256455,1.0
sub182,NB,20.0,EM,1,6.182947000022978,1.8217950186527412,3,1,1,0.16442037561860887,0.19956729646809718,0.5
sub182,NB,35.0,EM,1,10.571533799986355,2.3581648981520784,2,1,1,1.4444929470964256,0.3478253237623012,0.25
sub182,NB,16.0,EM,1,10.848952600033954,2.3840685407676254,3,1,1,1.5254110678810444,0.35719726190642664,0.5
sub182,NB,39.0,BB,1,5.30112050002208,1.667918213311559,4,1,0,-0.0927927015986065,0.16977687343101,0.75
sub182,NB,26.0,EM,1,4.396824499999639,1.4808825758245836,5,1,1,-0.3565597315991274,0.1392273714695847,1.0
sub182,NB,18.0,EM,1,3.7700089999707416,1.3270773887172136,3,1,1,-0.5393906440401983,0.11805189203905596,0.5
sub182,NB,21.0,BB,1,4.307758099981584,1.4604176063669887,5,1,0,-0.3825388134539821,0.136218473761333,1.0
sub182,NB,34.0,BB,1,3.854221799992956,1.3491691189311577,5,1,0,-0.5148272708202171,0.12089682234881284,1.0
sub182,NB,33.0,BB,1,15.462672099994961,2.738428867809938,2,1,0,2.871150836419226,0.5130608650961205,0.25
sub182,NB,3.0,BB,1,5.2447282000212,1.6572234197278626,5,1,0,-0.10924133068218239,0.167871792927012,1.0
sub182,NB,30.0,EM,1,5.116612000041641,1.6324925012770721,4,1,1,-0.14661054337661247,0.16354369006857983,0.75
sub182,NB,1.0,EM,1,8.09170869999798,2.0908399201402332,4,1,1,0.7211721522146102,0.2640502968306254,0.75
sub182,NB,22.0,EM,1,2.8024679999798536,1.0305004575153494,4,1,1,-0.8216051135999413,0.08536580730988812,0.75
sub182,NB,31.0,EM,1,3.991801099968143,1.384242532550649,2,1,1,-0.47469784047539065,0.125544613663094,0.25
sub182,NB,9.0,EM,1,3.6149345000158064,1.285073736502126,2,1,1,-0.5846231124807466,0.11281306676456311,0.25
sub182,NB,40.0,EM,0,8.228913299972191,2.1076539646551056,3,1,1,0.7611922892457472,0.2686854297914311,0.5
sub182,NB,6.0,BB,1,3.068747900018934,1.1212696282489105,4,1,0,-0.743936011469222,0.09436144405751297,0.75
sub182,NB,17.0,BB,0,2.770470999996178,1.0190173418444513,3,1,0,-0.8309380683563611,0.0842848643291199,0.5
sub182,NB,4.0,EM,1,5.531943099980708,1.7105391281351365,4,1,1,-0.025465862105149846,0.17757466914170922,0.75
sub182,NB,12.0,EM,1,2.527774700021837,0.92733935048622,5,1,1,-0.9017282545727756,0.07608594374126725,1.0
sub182,NB,13.0,BB,1,9.259769900003448,2.2256791995376286,3,1,0,1.0618747911477038,0.3035104823448225,0.5
sub182,NB,10.0,BB,1,3.558725000009872,1.2694023346496774,4,1,0,-0.6010184220630201,0.11091416172612502,0.75
sub182,NB,36.0,BB,1,2.807176599977538,1.0321792095359454,4,1,0,-0.8202316988808461,0.08552487622632837,0.75
sub182,NB,8.0,BB,0,4.240886399988085,1.4447723039955438,4,1,0,-0.4020440967881263,0.13395937150934412,0.75
sub182,NB,38.0,EM,1,3.773147500003688,1.3279095337785194,4,1,1,-0.5384751995039775,0.1181579188410213,0.75
sub182,NB,11.0,EM,1,3.2861099999863654,1.1897044944006097,5,1,1,-0.6805353599771631,0.10170450860621139,1.0
sub182,NB,23.0,EM,0,6.996335000032559,1.9453864405200147,3,1,1,0.4016711618603558,0.2270456866202994,0.5
sub182,NB,28.0,EM,1,2.865049200016074,1.0525855227997318,5,1,1,-0.8033512926530249,0.0874799651666158,1.0
sub182,NB,25.0,BB,1,13.643413099984173,2.613256848385261,3,1,0,2.3405054025981595,0.4516015018038013,0.5
sub182,NB,15.0,BB,1,3.8145761999767274,1.3388295707483402,4,1,0,-0.5263911859194874,0.11955748950267882,0.75
sub182,NB,27.0,BB,1,2.281505099963397,0.8248353567382445,3,1,0,-0.9735607087528436,0.06776630765989781,0.5
sub182,NB,7.0,EM,1,2.943263199995272,1.0795188978026948,5,1,1,-0.7805376625159216,0.09012224020235203,1.0
sub182,NB,24.0,BB,1,3.555827300006058,1.2685877506697305,5,1,0,-0.6018636295214403,0.11081626978372126,1.0
sub182,NB,32.0,EM,1,2.0569803999969736,0.721239082184478,4,1,1,-1.0390505630377591,0.06018127160771748,0.75
sub182,NB,37.0,BB,1,2.136184500006493,0.7590212937752556,5,1,0,-1.0159481383639168,0.062856994831677,1.0
sub182,NB,14.0,BB,0,2.3328971000155434,0.847110885772344,4,1,0,-0.9585705780664258,0.06950246485439569,0.75
sub182,NB,5.0,EM,1,2.755264099978376,1.0135133000715206,4,1,1,-0.8353736501272755,0.08377113517195289,0.75
sub182,NB,19.0,BB,0,4.304110999975819,1.4595706124841352,4,1,0,-0.3836026075397809,0.13609526511197834,0.75
sub182,NB,2.0,BB,1,3.636674499954097,1.2910696651490954,4,1,0,-0.5782819418731224,0.11354750125364602,0.75
sub182,NB,29.0,BB,1,5.678176400018856,1.7366301248487326,4,1,0,0.017187785856668057,0.1825148153839023,0.75
sub183,NB,12.0,EM,1,16.41750109998975,2.798347906084039,3,1,1,3.149657442088987,0.5453175049656352,0.5
sub183,NB,23.0,EM,1,6.086918799963314,1.8061420095120682,4,1,1,0.13641066074051061,0.1963232108080898,0.75
sub183,NB,31.0,EM,1,6.306829399953131,1.8416330779979533,4,1,1,0.2005546642786298,0.20375237040357663,0.75
sub183,NB,13.0,BB,0,5.846604400023352,1.765861048280223,5,1,0,0.06631523232221835,0.18820475708039175,1.0
sub183,NB,4.0,EM,1,4.533032400009688,1.5113911195196867,5,1,1,-0.3168303141878295,0.1438288332790092,1.0
sub183,NB,1.0,EM,1,13.499937399988994,2.6026850483957804,4,1,1,2.2986560974325556,0.4467545145581308,0.75
sub183,NB,20.0,EM,1,6.801644400053192,1.9171644064846964,2,1,1,0.3448833829424984,0.22046852508713644,0.25
sub183,NB,8.0,BB,0,5.51074980001431,1.7067006937642057,3,1,0,-0.03164757007235127,0.17685870361838885,0.5
sub183,NB,16.0,EM,0,11.23407419997966,2.418951499035879,1,1,1,1.6377441762926779,0.3702076844590384,0.0
sub183,NB,34.0,BB,1,6.322706400009338,1.8441473443449667,2,1,0,0.2051857022905639,0.20428873730594782,0.25
sub183,NB,35.0,EM,1,5.2815115000121295,1.6642123256927261,4,1,1,-0.09851229749837428,0.1691144297353056,0.75
sub183,NB,19.0,BB,0,8.56162970000878,2.147290557547673,1,1,0,0.858239734626395,0.2799254665883028,0.0
sub183,NB,26.0,EM,1,4.9034204999916255,1.589933022807953,4,1,1,-0.20879470518663162,0.15634151937582486,0.75
sub183,NB,25.0,BB,1,4.859053599997424,1.580843686438747,5,1,0,-0.2217357393629526,0.15484268857444833,1.0
sub183,NB,15.0,BB,1,3.552768900000956,1.2677272712986252,5,1,0,-0.602755710306802,0.11071294897178317,1.0
sub183,NB,5.0,EM,1,4.6845994999748655,1.5442804264386027,5,1,1,-0.2726208918276567,0.1489491693388379,1.0
sub183,NB,10.0,BB,1,5.596511699957773,1.7221434929297892,5,1,0,-0.006632352007991994,0.17975596660581045,1.0
sub183,NB,40.0,EM,1,5.437302100006491,1.6932830003513686,3,1,1,-0.053070955436160014,0.17437744675626032,0.5
sub183,NB,9.0,EM,1,5.212665400002152,1.6510913180367701,4,1,1,-0.11859347813646186,0.1667886270476468,0.75
sub183,NB,22.0,EM,1,6.8560793999931775,1.9251357623242726,5,1,1,0.3607611024744793,0.2223074828370275,1.0
sub183,NB,30.0,EM,1,8.409763600036968,2.129393364200597,5,1,1,0.813943099292021,0.2747950295202988,1.0
sub183,NB,36.0,BB,1,4.886332999973092,1.5864421244167979,3,1,0,-0.2137788244682723,0.15576425859470994,0.5
sub183,NB,27.0,BB,1,2.951181699987501,1.0822056664094244,5,1,0,-0.7782279771640485,0.09038974799961991,1.0
sub183,NB,3.0,BB,1,5.9057424000347964,1.775925165715366,5,1,0,0.08356473317459663,0.19020259456645772,1.0
sub183,NB,21.0,BB,1,4.956747499993071,1.600749779672272,3,1,0,-0.19324016949381648,0.1581430459678928,0.5
sub183,NB,11.0,EM,1,3.80833289999282,1.337191534324709,5,1,1,-0.528212245278499,0.11934657437632705,1.0
sub183,NB,39.0,BB,1,8.526512100012042,2.14318037987638,5,1,0,0.8479965564506029,0.27873910151541265,1.0
sub183,NB,37.0,BB,1,2.733552699966822,1.005602118467173,5,1,0,-0.8417064786458788,0.08303766686376418,1.0
sub183,NB,6.0,BB,1,3.7662205999949947,1.3260720052573274,5,1,0,-0.5404956528094862,0.1179239099043491,1.0
sub183,NB,33.0,BB,1,6.270079999987502,1.8357891137320923,4,1,0,0.18983551912815402,0.20251087882747398,0.75
sub183,NB,24.0,BB,1,4.00040610000724,1.3863958809683863,5,1,0,-0.472187915292253,0.1258353132410706,1.0
sub183,NB,17.0,BB,1,6.583915299968794,1.8846295987672317,5,1,0,0.28137568405571506,0.2131130623073358,1.0
sub183,NB,7.0,EM,0,5.200391199963633,1.648733853519927,3,1,1,-0.12217364357975921,0.1663739722242899,0.5
sub183,NB,14.0,BB,1,2.9738076999783516,1.0898431855500634,5,1,0,-0.7716283761282919,0.09115411390534386,1.0
sub183,NB,38.0,EM,1,4.659563400025945,1.5389217527667236,4,1,1,-0.27992347607679524,0.1481033839052221,0.75
sub183,NB,32.0,EM,1,2.5847802000353113,0.9496404753453426,5,1,1,-0.8851007659718355,0.07801173975764954,1.0
sub183,NB,29.0,BB,1,3.7636479000211693,1.3253886732512163,5,1,0,-0.5412460635501746,0.11783699731942714,1.0
sub183,NB,28.0,EM,1,7.181954900035635,1.9715716162012775,5,1,1,0.4558131792214742,0.23331641600435377,1.0
sub183,NB,2.0,BB,1,3.544675599958282,1.2654466466172603,5,1,0,-0.6051163817187137,0.11043953596816274,1.0
sub183,NB,18.0,EM,1,2.7827201999607496,1.023428938488561,5,1,1,-0.82736519498917,0.08469867458409647,1.0
sub184,NB,4.0,EM,0,2.4449601999949664,0.8940288446736772,5,1,1,-0.9258837685997353,0.07328825169027668,1.0
sub184,NB,13.0,BB,0,2.3850150000071153,0.8692054136316864,3,1,0,-0.9433687153021318,0.07126314486180299,0.5
sub184,NB,19.0,BB,1,2.902593299979344,1.0656045787690056,4,1,0,-0.7924003476736059,0.08874830380290238,0.75
sub184,NB,36.0,BB,1,5.786700600059703,1.7555622846125176,2,1,0,0.048842361269194785,0.18618104885383657,0.25
sub184,NB,11.0,EM,0,4.544504499994218,1.5139187007828692,3,1,1,-0.31348410703805385,0.14421639104877748,0.5
sub184,NB,3.0,BB,1,3.611177199985832,1.2840338133665394,5,1,0,-0.5857190499500073,0.11268613526798177,1.0
sub184,NB,23.0,EM,1,2.633947500027716,0.9684836714701036,4,1,1,-0.8707595406520073,0.07967274072140332,0.75
sub184,NB,17.0,BB,1,3.0441128000384197,1.1132094958300842,3,1,0,-0.751121631172798,0.09352920545958048,0.5
sub184,NB,12.0,EM,1,2.002578099956736,0.6944354004266836,3,1,1,-1.0549187445916468,0.05834341854661354,0.5
sub184,NB,6.0,BB,1,1.8465368000324816,0.6133118847260136,3,1,0,-1.1004332113563122,0.053071932221360446,0.5
sub184,NB,34.0,BB,1,4.878530600108206,1.5848440679881775,2,1,0,-0.21605464548173067,0.15550067296570103,0.25
sub184,NB,28.0,EM,1,1.8039686999982223,0.5899890711563335,5,1,1,-1.1128495676362504,0.05163386962298726,1.0
sub184,NB,37.0,BB,1,2.1266371000092477,0.7545419057749756,5,1,0,-1.0187329448226847,0.06253445849961856,1.0
sub184,NB,1.0,EM,1,2.087979199946858,0.7361967082594992,4,1,1,-1.0300087654447603,0.06122849276079935,0.75
sub184,NB,8.0,BB,0,2.7512940999586135,1.0120713827927195,5,1,0,-0.8365316283935609,0.0836370181091907,1.0
sub184,NB,18.0,EM,1,3.0993711999617517,1.131199252194529,4,1,1,-0.7350037405374346,0.09539597983080535,0.75
sub184,NB,33.0,BB,1,2.0281967000337318,0.7071470731525912,4,1,0,-1.0474462554344321,0.05920888236961147,0.75
sub184,NB,30.0,EM,1,2.4305526999523863,0.8881186800300361,3,1,1,-0.930086179641993,0.07280152837092206,0.5
sub184,NB,27.0,BB,1,2.7579239000333473,1.0144781865442196,3,1,0,-0.8345978338449105,0.08386099022714977,0.5
sub184,NB,7.0,EM,0,2.555727200000547,0.9383368015550534,4,1,1,-0.8935750084008462,0.07703025285344417,0.75
sub184,NB,26.0,EM,0,3.81398940004874,1.338675727952745,4,1,1,-0.5265623450025817,0.11953766585472443,0.75
sub184,NB,29.0,BB,1,2.6892275999998674,0.9892540148353517,4,1,0,-0.8546353204990658,0.08154024817746319,0.75
sub184,NB,31.0,EM,1,1.9974609999917448,0.6918768740580492,4,1,1,-1.0564113114723452,0.05817054942476248,0.75
sub184,NB,9.0,EM,1,2.7309444999555126,1.0046475200424878,4,1,1,-0.8424672441149434,0.08294955499402319,0.75
sub184,NB,21.0,BB,1,3.1893751999596134,1.1598250355316448,4,1,0,-0.7087511774751035,0.09843655213722113,0.75
sub184,NB,20.0,EM,1,1.623168999911286,0.4843804112145716,4,1,1,-1.1655856185706044,0.04552597929471652,0.75
sub184,NB,25.0,BB,1,2.1544054000405595,0.7675147690292662,4,1,0,-1.010633426493243,0.06347254485215241,0.75
sub184,NB,16.0,EM,0,5.7160781000275165,1.743282923380071,4,1,1,0.02824303639742796,0.18379523469210135,0.75
sub184,NB,39.0,BB,1,4.12372100003995,1.4167559111115433,4,1,0,-0.4362191562403143,0.13000121553448868,0.75
sub184,NB,10.0,BB,0,4.538675099960528,1.5126351412605936,4,1,0,-0.3151844391566668,0.14401945855348974,0.75
